Serial No.,College Name,Company,Package,Job Roles,Headings
317,Meerut Institute of Engineering and Technology - [MIET],2018-19,159,162,"Academic Year, Total No. of Students, No. of Students Placed, Highest Package"
318,RNS Institute of Technology - [RNSIT],No data found,No data found,No data found,No data found
319,Raj Kumar Goel Institute of Technology - [RKGIT],No data found,No data found,No data found,No data found
320,Rajeev Gandhi Memorial College of Engineering and Technology Nandyal - [RGMCET],No data found,No data found,No data found,No data found
321,Rizvi College of Engineering - [RCOE],No data found,No data found,No data found,No data found
322,S.A. Engineering College,No data found,No data found,No data found,No data found
323,Sir M Visvesvaraya Institute of Technology - [Sir MVIT],No data found,No data found,No data found,No data found
324,St Martin's Engineering College - [SMEC],No data found,No data found,No data found,No data found
325,"Swami Keshvanand Institute of Technology, Management and Gramothan - [SKIT]",No data found,No data found,No data found,No data found
326,Arka Jain University,No data found,No data found,No data found,No data found
327,Maharishi Markandeshwar - [MMU],No data found,No data found,No data found,No data found
328,Nitte University - [NITTE],No data found,No data found,No data found,No data found
329,MIT Academy of Engineering - [MITAOE],No data found,No data found,No data found,No data found
330,Vivekananda Global University - [VGU],No data found,No data found,No data found,No data found
331,Shri Ramswaroop Memorial University - [SRMU],No data found,No data found,No data found,No data found
332,Amity University,Highest Package,INR 46.99 LPA,No data found,"Particulars, Placements Statistics (2023)"
332,Amity University,Top Recruiters,"Paloalto, Human, Amazon, Precisely, MX Player etc",No data found,"Particulars, Placements Statistics (2023)"
333,Chandigarh Group of Colleges - [CGC] Jhanjeri,Companies Visited,800+,No data found,CGC Jhanjeri Placements 2023 Highlights
333,Chandigarh Group of Colleges - [CGC] Jhanjeri,Placement Offers,6100+,No data found,CGC Jhanjeri Placements 2023 Highlights
333,Chandigarh Group of Colleges - [CGC] Jhanjeri,Highest Stipend,"INR 1,00,000",No data found,CGC Jhanjeri Placements 2023 Highlights
333,Chandigarh Group of Colleges - [CGC] Jhanjeri,Highest Package,INR 45.5 LPA,No data found,CGC Jhanjeri Placements 2023 Highlights
334,PSG Institute of Technology and Applied Research - [PSG iTech],No data found,No data found,No data found,No data found
335,XIM University,Placement Percentage,100%,No data found,XIM University Placements
335,XIM University,Major Sectors,"BFSI, Consulting, Manufacturing",No data found,XIM University Placements
335,XIM University,Job Roles Offered,"Product Management, Corporate Investment Banking, Portfolio Manager, Operations Leader, etc",No data found,XIM University Placements
336,Swami Vivekanand University,No data found,No data found,No data found,No data found
337,Mahaveer Institute of Engineering & Technology - [MIET],No data found,No data found,No data found,No data found
338,Anant National University - [AnantU],No data found,No data found,No data found,No data found
339,Atmiya University,No data found,No data found,No data found,No data found
340,Acropolis Group of Institutions,No data found,No data found,No data found,No data found
341,Echelon Institute of Technology,No data found,No data found,No data found,No data found
342,AISSMS College of Engineering - [AISSMSCOE],No data found,No data found,No data found,No data found
343,Amal Jyothi College of Engineering - [AJCE],No data found,No data found,No data found,No data found
344,Bengal Institute of Technology - [BIT],No data found,No data found,No data found,No data found
345,Bhagwan Parshuram Institute of Technology - [BPIT],No data found,No data found,No data found,No data found
346,Bhilai Institute of Technology - [BIT],No data found,No data found,No data found,No data found
347,Canara Engineering College - [CEC],No data found,No data found,No data found,No data found
348,DKTE Society's Textile and Engineering Institute - [DKTE],No data found,No data found,No data found,No data found
349,East West Institute of Technology - [EWIT],No data found,No data found,No data found,No data found
350,GS Mandal's Marathwada Institute of Technology - [MIT],No data found,No data found,No data found,No data found
351,Hindustan College of Engineering - [HCE],No data found,No data found,No data found,No data found
352,IMS Engineering College - [IMSEC],No data found,No data found,No data found,No data found
353,Jayawantrao Sawant College of Engineering- [JSCOE],No data found,No data found,No data found,No data found
354,Jerusalem College of Engineering - [JCE],No data found,No data found,No data found,No data found
355,Keshav Memorial Institute of Technology - [KMIT],Number of recruiters,95,102,"Particulars, Placements Statistics (2022-23), Placements Statistics (2021-22)"
355,Keshav Memorial Institute of Technology - [KMIT],Number of students placed,555,521,"Particulars, Placements Statistics (2022-23), Placements Statistics (2021-22)"
355,Keshav Memorial Institute of Technology - [KMIT],Placement percentage,100%,100%,"Particulars, Placements Statistics (2022-23), Placements Statistics (2021-22)"
355,Keshav Memorial Institute of Technology - [KMIT],Number of placement offers,791,1000,"Particulars, Placements Statistics (2022-23), Placements Statistics (2021-22)"
355,Keshav Memorial Institute of Technology - [KMIT],Highest salary,INR 1.22 CPA,INR 44 LPA,"Particulars, Placements Statistics (2022-23), Placements Statistics (2021-22)"
355,Keshav Memorial Institute of Technology - [KMIT],Top recruiters,"Amazon, Virtusa, Kyndryl, Brane Enterprises, DBS","Amazon, Adobe, Goldman Sachs, Experian, Darwin Box","Particulars, Placements Statistics (2022-23), Placements Statistics (2021-22)"
356,MIT-WPU Faculty of Engineering,No data found,No data found,No data found,No data found
357,Maharashtra Institute of Technology - [MIT],No data found,No data found,No data found,No data found
358,Mahendra Engineering College,No data found,No data found,No data found,No data found
359,Malnad College of Engineering - [MCE],No data found,No data found,No data found,No data found
360,Marian Engineering College - [MEC],No data found,No data found,No data found,No data found
361,Dr. Akhilesh Das Gupta Institute of Technology & Management - [ADGITM],No data found,No data found,No data found,No data found
362,Pillai College of Engineering - [PCE] Navi Mumbai,No data found,No data found,No data found,No data found
363,Poornima College of Engineering,No data found,No data found,No data found,No data found
364,Pune Institute of Computer Technology- [PICT],No data found,No data found,No data found,No data found
365,SNS College of Engineering - [SNSCE],No data found,No data found,No data found,No data found
366,Saintgits College of Engineering,No data found,No data found,No data found,No data found
367,Saranathan College of Engineering - [SCE],No data found,No data found,No data found,No data found
368,Sardar Vallabhbhai Patel Institute of Technology - [SVIT] Vasad,No data found,No data found,No data found,No data found
369,Sethu Institute of Technology,No data found,No data found,No data found,No data found
370,Siliguri Institute of Technology - [SIT],No data found,No data found,No data found,No data found
371,Trichy Engineering College - [TEC],No data found,No data found,No data found,No data found
372,JSS Academy of Technical Education - [JSSATE],No data found,No data found,No data found,No data found
373,Vaagdevi College of Engineering - [VCOE],No data found,No data found,No data found,No data found
374,Jharkhand Rai University - [JRU],No data found,No data found,No data found,No data found
375,Shridhar University,No data found,No data found,No data found,No data found
376,University of Engineering and Management - [UEM],Highest Package,INR 72 LPA,INR 72 LPA,"Particulars, Placements Statistics (2023), Placements Statistics (2022)"
376,University of Engineering and Management - [UEM],Average Package,INR 6 LPA,INR 6 LPA,"Particulars, Placements Statistics (2023), Placements Statistics (2022)"
376,University of Engineering and Management - [UEM],Top Recruiters,"Cognizant, Deloitte, Accenture, Infosys, Amazon etc","Aara Technologies, Shivam Autotech Ltd, Tech Mahindra, Kotak Mahindra Bank, Jaro Education etc","Particulars, Placements Statistics (2023), Placements Statistics (2022)"
377,Amrita Vishwa Vidyapeetham,Number of recruiters participated,200+,200+,"Particulars, Placements statistics (2020-21), Placements statistics (2021-22)"
377,Amrita Vishwa Vidyapeetham,Highest salary,INR 56.95 LPA,INR 56.95 LPA,"Particulars, Placements statistics (2020-21), Placements statistics (2021-22)"
377,Amrita Vishwa Vidyapeetham,Average salary,INR 5.8 LPA,-,"Particulars, Placements statistics (2020-21), Placements statistics (2021-22)"
377,Amrita Vishwa Vidyapeetham,Highest stipend,INR 80 K per month.,-,"Particulars, Placements statistics (2020-21), Placements statistics (2021-22)"
377,Amrita Vishwa Vidyapeetham,Top recruiting sectors,"Manufacturing, business analytics, finance consultant, IT, marketing etc",-,"Particulars, Placements statistics (2020-21), Placements statistics (2021-22)"
377,Amrita Vishwa Vidyapeetham,Top recruiters,"Amazon, Microsoft, Intel",-,"Particulars, Placements statistics (2020-21), Placements statistics (2021-22)"
378,International Institute of Information Technology - [I²IT],No data found,No data found,No data found,No data found
380,Lingaya's Vidyapeeth,No data found,No data found,No data found,No data found
381,Matrusri Engineering College,No data found,No data found,No data found,No data found
382,Vemana Institute of Technology,No data found,No data found,No data found,No data found
383,SRM University Delhi NCR,No data found,No data found,No data found,No data found
384,SRM University Sikkim,No data found,No data found,No data found,No data found
385,The Northcap University - [NCU],No data found,No data found,No data found,No data found
386,LNCT University - [LNCTU],No data found,No data found,No data found,No data found
387,Jaipur Engineering College and Research Centre,Number of Recruiters participated,170,27,"Particulars, Placements Statistics 2022, Placements Statistics 2023"
387,Jaipur Engineering College and Research Centre,Number of Placement Offers,2081,543,"Particulars, Placements Statistics 2022, Placements Statistics 2023"
387,Jaipur Engineering College and Research Centre,Highest Package,INR 44 LPA,INR 44 LPA,"Particulars, Placements Statistics 2022, Placements Statistics 2023"
387,Jaipur Engineering College and Research Centre,Average Package,-,INR 7.3 LPA,"Particulars, Placements Statistics 2022, Placements Statistics 2023"
387,Jaipur Engineering College and Research Centre,Top Recruiters,"Traction, Wipro, Infoedge, Amazon, Accenture, Lenovo, TCS","Amazon, Hewlett Packard Enterprise, Cloudera, Infoedge","Particulars, Placements Statistics 2022, Placements Statistics 2023"
388,Avantika University,No data found,No data found,No data found,No data found
389,Dayananda Sagar University - [DSU],No data found,No data found,No data found,No data found
390,C. U. Shah University,No data found,No data found,No data found,No data found
391,Techno Main Salt Lake,No data found,No data found,No data found,No data found
392,P.P. Savani University,No data found,No data found,No data found,No data found
393,VIT University - [VIT- AP],Number of Companies Participated,904,975,"Particulars, Placement Statistics 2023, Placement Statistics 2022"
393,VIT University - [VIT- AP],Number of Students Placed,"14,345",7683,"Particulars, Placement Statistics 2023, Placement Statistics 2022"
393,VIT University - [VIT- AP],Number of Super Dream Offers,4461,3419,"Particulars, Placement Statistics 2023, Placement Statistics 2022"
393,VIT University - [VIT- AP],Number of Dream Offers,3453,3836,"Particulars, Placement Statistics 2023, Placement Statistics 2022"
393,VIT University - [VIT- AP],Highest Package,-,INR 33.29 LPA,"Particulars, Placement Statistics 2023, Placement Statistics 2022"
393,VIT University - [VIT- AP],Average Package,INR 9.23 LPA,INR 9 LPA,"Particulars, Placement Statistics 2023, Placement Statistics 2022"
393,VIT University - [VIT- AP],Top Recruiters,"Amazon, Microsoft, Morgan Stanley, JP Morgan","Amazon, Deloitte, JP Morgan Chase & Co etc","Particulars, Placement Statistics 2023, Placement Statistics 2022"
394,Usha Martin University - [UMU],No data found,No data found,No data found,No data found
395,Sangai International University - [SIU],No data found,No data found,No data found,No data found
396,Pranveer Singh Institute of Technology - [PSIT],Number of Students Graduating,1929,-,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Number of Job Offers,2334,2381,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Number of Recruiters,200+,270+,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Highest Package,INR 50 LPA,INR 32.57 LPA,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Minimum Package,INR 3 LPA,-,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Offers of 15 Lakhs and Above,30,-,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Offers of 7 Lakhs and Above,365,-,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Minimum 3 Job Offers in Hand,243,-,"Batch, Placement Statistics (2023), Placement Statistics (2022)"
396,Pranveer Singh Institute of Technology - [PSIT],Top Recruiters,"Palo Alto Networks, Atlassian, Leaders Tech, Morgan Stanley, Ola, HSBC","Infosys, Capgemini, Cognizant, Wipro, TCS","Batch, Placement Statistics (2023), Placement Statistics (2022)"
397,Rama University,Recruiters Hiring RU Students,500+,No data found,"Particulars, Statistics"
397,Rama University,Companies offering INR 5 LPA CTC and Above,250+,No data found,"Particulars, Statistics"
397,Rama University,Number of Students Placed,3500 + and the process is still ongoing.,No data found,"Particulars, Statistics"
